"COUNTRY","INDICATOR","YEAR","Unit Code","PowerCode Code","Reference Period Code","Value","Flag Codes"
"DNK","SME_LENDING_LT","2008","DKK","9",,8.96,
"DNK","SME_LENDING_LT","2009","DKK","9",,6.04,
"DNK","SME_LENDING_LT","2010","DKK","9",,22.7,
"DNK","SME_LENDING_LT","2011","DKK","9",,10.07,
"DNK","SME_LENDING_LT","2012","DKK","9",,18.98,
"DNK","SME_LENDING_LT","2013","DKK","9",,14.55,
"DNK","SME_LENDING_LT","2014","DKK","9",,20.53,
"DNK","SME_LENDING_LT","2015","DKK","9",,37.68,
"DNK","SME_LENDING_LT","2016","DKK","9",,20.56,
"DNK","SME_LENDING_LT","2017","DKK","9",,23.29,
"DNK","SME_LENDING_LT","2018","DKK","9",,21.76,
"DNK","SME_LENDING_LT","2019","DKK","9",,43.7,
"DNK","SME_LENDING_LT","2020","DKK","9",,30.17,
"DNK","LOAN_GUARANTEES","2007","DKK","6",,210,
"DNK","LOAN_GUARANTEES","2008","DKK","6",,178,
"DNK","LOAN_GUARANTEES","2009","DKK","6",,209,
"DNK","LOAN_GUARANTEES","2010","DKK","6",,769,
"DNK","LOAN_GUARANTEES","2011","DKK","6",,1192,
"DNK","LOAN_GUARANTEES","2012","DKK","6",,1222,
"DNK","LOAN_GUARANTEES","2013","DKK","6",,685,
"DNK","LOAN_GUARANTEES","2014","DKK","6",,652,
"DNK","LOAN_GUARANTEES","2015","DKK","6",,668,
"DNK","LOAN_GUARANTEES","2016","DKK","6",,620,
"DNK","LOAN_GUARANTEES","2017","DKK","6",,514,
"DNK","LOAN_GUARANTEES","2018","DKK","6",,529,
"DNK","LOAN_GUARANTEES","2019","DKK","6",,512,
"DNK","LOAN_GUARANTEES","2020","DKK","6",,1948,
"DNK","GUARANTEED_LOANS","2011","DKK","6",,17,
"DNK","GUARANTEED_LOANS","2012","DKK","6",,61,
"DNK","GUARANTEED_LOANS","2013","DKK","6",,251,
"DNK","GUARANTEED_LOANS","2014","DKK","6",,699,
"DNK","GUARANTEED_LOANS","2015","DKK","6",,1040,
"DNK","GUARANTEED_LOANS","2016","DKK","6",,1213,
"DNK","GUARANTEED_LOANS","2017","DKK","6",,1377,
"DNK","GUARANTEED_LOANS","2018","DKK","6",,1225,
"DNK","GUARANTEED_LOANS","2019","DKK","6",,1246,
"DNK","GUARANTEED_LOANS","2020","DKK","6",,2934,
"DNK","INTEREST_RATE_SMES","2007","PC","0",,5.97,
"DNK","INTEREST_RATE_SMES","2008","PC","0",,6.59,
"DNK","INTEREST_RATE_SMES","2009","PC","0",,5.33,
"DNK","INTEREST_RATE_SMES","2010","PC","0",,4.39,
"DNK","INTEREST_RATE_SMES","2011","PC","0",,4.38,
"DNK","INTEREST_RATE_SMES","2012","PC","0",,3.91,
"DNK","INTEREST_RATE_SMES","2013","PC","0",,3.78,
"DNK","INTEREST_RATE_SMES","2014","PC","0",,3.44,
"DNK","INTEREST_RATE_SMES","2015","PC","0",,2.99,
"DNK","INTEREST_RATE_SMES","2016","PC","0",,2.74,
"DNK","INTEREST_RATE_SMES","2017","PC","0",,2.36,
"DNK","INTEREST_RATE_SMES","2018","PC","0",,2.27,
"DNK","INTEREST_RATE_SMES","2019","PC","0",,1.85,
"DNK","INTEREST_RATE_SMES","2020","PC","0",,1.93,
"DNK","INTEREST_RATE_LARGEFIRMS","2007","PC","0",,5.23,
"DNK","INTEREST_RATE_LARGEFIRMS","2008","PC","0",,5.68,
"DNK","INTEREST_RATE_LARGEFIRMS","2009","PC","0",,3.63,
"DNK","INTEREST_RATE_LARGEFIRMS","2010","PC","0",,2.49,
"DNK","INTEREST_RATE_LARGEFIRMS","2011","PC","0",,2.4,
"DNK","INTEREST_RATE_LARGEFIRMS","2012","PC","0",,2.14,
"DNK","INTEREST_RATE_LARGEFIRMS","2013","PC","0",,1.73,
"DNK","INTEREST_RATE_LARGEFIRMS","2014","PC","0",,1.65,
"DNK","INTEREST_RATE_LARGEFIRMS","2015","PC","0",,1.53,
"DNK","INTEREST_RATE_LARGEFIRMS","2016","PC","0",,1.34,
"DNK","INTEREST_RATE_LARGEFIRMS","2017","PC","0",,1.24,
"DNK","INTEREST_RATE_LARGEFIRMS","2018","PC","0",,0.98,
"DNK","INTEREST_RATE_LARGEFIRMS","2019","PC","0",,1.07,
"DNK","INTEREST_RATE_LARGEFIRMS","2020","PC","0",,1.03,
"DNK","INTEREST_RATE_SPREAD","2007","PC","0",,0.75,
"DNK","INTEREST_RATE_SPREAD","2008","PC","0",,0.91,
"DNK","INTEREST_RATE_SPREAD","2009","PC","0",,1.7,
"DNK","INTEREST_RATE_SPREAD","2010","PC","0",,1.9,
"DNK","INTEREST_RATE_SPREAD","2011","PC","0",,1.97,
"DNK","INTEREST_RATE_SPREAD","2012","PC","0",,1.77,
"DNK","INTEREST_RATE_SPREAD","2013","PC","0",,2.04,
"DNK","INTEREST_RATE_SPREAD","2014","PC","0",,1.79,
"DNK","INTEREST_RATE_SPREAD","2015","PC","0",,1.45,
"DNK","INTEREST_RATE_SPREAD","2016","PC","0",,1.4,
"DNK","INTEREST_RATE_SPREAD","2017","PC","0",,1.12,
"DNK","INTEREST_RATE_SPREAD","2018","PC","0",,1.29,
"DNK","INTEREST_RATE_SPREAD","2019","PC","0",,0.78,
"DNK","INTEREST_RATE_SPREAD","2020","PC","0",,0.9,
"DNK","VC","2007","EUR","6",,263.48,
"DNK","VC","2008","EUR","6",,204.61,
"DNK","VC","2009","EUR","6",,158.68,
"DNK","VC","2010","EUR","6",,280.18,
"DNK","VC","2011","EUR","6",,186.36,
"DNK","VC","2012","EUR","6",,270.46,
"DNK","VC","2013","EUR","6",,241.23,
"DNK","VC","2014","EUR","6",,229.82,
"DNK","VC","2015","EUR","6",,339.36,
"DNK","VC","2016","EUR","6",,554.28,
"DNK","VC","2017","EUR","6",,531.93,
"DNK","VC","2018","EUR","6",,699.32,
"DNK","VC","2019","EUR","6",,475.36,
"DNK","VC","2020","EUR","6",,423.54,
"DNK","VC_GROWTH","2008","PC","0",,-22.34,
"DNK","VC_GROWTH","2009","PC","0",,-22.45,
"DNK","VC_GROWTH","2010","PC","0",,76.57,
"DNK","VC_GROWTH","2011","PC","0",,-33.49,
"DNK","VC_GROWTH","2012","PC","0",,45.13,
"DNK","VC_GROWTH","2013","PC","0",,-10.81,
"DNK","VC_GROWTH","2014","PC","0",,-4.73,
"DNK","VC_GROWTH","2015","PC","0",,47.66,
"DNK","VC_GROWTH","2016","PC","0",,63.33,
"DNK","VC_GROWTH","2017","PC","0",,-4.03,
"DNK","VC_GROWTH","2018","PC","0",,31.47,
"DNK","VC_GROWTH","2019","PC","0",,-32.03,
"DNK","VC_GROWTH","2020","PC","0",,-10.9,
"DNK","PAYMENT_DELAYS","2007","DAY","0",,7.2,
"DNK","PAYMENT_DELAYS","2008","DAY","0",,6.1,
"DNK","PAYMENT_DELAYS","2009","DAY","0",,12,
"DNK","PAYMENT_DELAYS","2010","DAY","0",,12,
"DNK","PAYMENT_DELAYS","2011","DAY","0",,13,
"DNK","PAYMENT_DELAYS","2012","DAY","0",,12,
"DNK","PAYMENT_DELAYS","2013","DAY","0",,10,
"DNK","PAYMENT_DELAYS","2014","DAY","0",,9,
"DNK","PAYMENT_DELAYS","2015","DAY","0",,4,
"DNK","PAYMENT_DELAYS","2016","DAY","0",,4,
"DNK","PAYMENT_DELAYS","2017","DAY","0",,2,
"DNK","PAYMENT_DELAYS","2018","DAY","0",,3,
"DNK","PAYMENT_DELAYS","2019","DAY","0",,3,
"DNK","PAYMENT_DELAYS","2020","DAY","0",,20,
"DNK","SME_BANKRUPTCIES","2009","NBR","0",,2563,
"DNK","SME_BANKRUPTCIES","2010","NBR","0",,2583,
"DNK","SME_BANKRUPTCIES","2011","NBR","0",,1938,
"DNK","SME_BANKRUPTCIES","2012","NBR","0",,1958,
"DNK","SME_BANKRUPTCIES","2013","NBR","0",,1698,
"DNK","SME_BANKRUPTCIES","2014","NBR","0",,1328,
"DNK","SME_BANKRUPTCIES","2015","NBR","0",,1584,
"DNK","SME_BANKRUPTCIES","2016","NBR","0",,1853,
"DNK","SME_BANKRUPTCIES","2017","NBR","0",,1888,
"DNK","SME_BANKRUPTCIES","2018","NBR","0",,2013,
"DNK","SME_BANKRUPTCIES","2019","NBR","0",,2153,
"DNK","SME_BANKRUPTCIES","2020","NBR","0",,1841,
"DNK","SME_BANKRUPTCIES_GROWTH","2010","PC","0",,0.78,
"DNK","SME_BANKRUPTCIES_GROWTH","2011","PC","0",,-24.97,
"DNK","SME_BANKRUPTCIES_GROWTH","2012","PC","0",,1.03,
"DNK","SME_BANKRUPTCIES_GROWTH","2013","PC","0",,-13.28,
"DNK","SME_BANKRUPTCIES_GROWTH","2014","PC","0",,-21.79,
"DNK","SME_BANKRUPTCIES_GROWTH","2015","PC","0",,19.28,
"DNK","SME_BANKRUPTCIES_GROWTH","2016","PC","0",,16.98,
"DNK","SME_BANKRUPTCIES_GROWTH","2017","PC","0",,1.89,
"DNK","SME_BANKRUPTCIES_GROWTH","2018","PC","0",,6.62,
"DNK","SME_BANKRUPTCIES_GROWTH","2019","PC","0",,6.95,
"DNK","SME_BANKRUPTCIES_GROWTH","2020","PC","0",,-14.49,
"DNK","ST_LENDING_PROPORTION","2007","PC","0",,64.7,
"DNK","ST_LENDING_PROPORTION","2008","PC","0",,74.57,
"DNK","ST_LENDING_PROPORTION","2009","PC","0",,78.79,
"DNK","ST_LENDING_PROPORTION","2010","PC","0",,50,
"DNK","ST_LENDING_PROPORTION","2011","PC","0",,70.53,
"DNK","ST_LENDING_PROPORTION","2012","PC","0",,51.49,
"DNK","ST_LENDING_PROPORTION","2013","PC","0",,60.25,
"DNK","ST_LENDING_PROPORTION","2014","PC","0",,62.38,
"DNK","ST_LENDING_PROPORTION","2015","PC","0",,48.48,
"DNK","ST_LENDING_PROPORTION","2016","PC","0",,60,
"DNK","ST_LENDING_PROPORTION","2017","PC","0",,55.63,
"DNK","ST_LENDING_PROPORTION","2018","PC","0",,55.09,
"DNK","ST_LENDING_PROPORTION","2019","PC","0",,35.66,
"DNK","ST_LENDING_PROPORTION","2020","PC","0",,46.04,
"FIN","CORPORATE_LENDING_STOCK","2007","EUR","6",,48386,
"FIN","CORPORATE_LENDING_STOCK","2008","EUR","6",,57594,
"FIN","CORPORATE_LENDING_STOCK","2009","EUR","6",,54093,
"FIN","CORPORATE_LENDING_STOCK","2010","EUR","6",,56471,
"FIN","CORPORATE_LENDING_STOCK","2011","EUR","6",,60361,
"FIN","CORPORATE_LENDING_STOCK","2012","EUR","6",,63282,
"FIN","CORPORATE_LENDING_STOCK","2013","EUR","6",,66724,
"FIN","CORPORATE_LENDING_STOCK","2014","EUR","6",,68390,
"FIN","CORPORATE_LENDING_STOCK","2015","EUR","6",,72521,
"FIN","CORPORATE_LENDING_STOCK","2016","EUR","6",,76043,
"FIN","CORPORATE_LENDING_STOCK","2017","EUR","6",,79336,
"FIN","CORPORATE_LENDING_STOCK","2018","EUR","6",,85320,
"FIN","CORPORATE_LENDING_STOCK","2019","EUR","6",,90976,
"FIN","CORPORATE_LENDING_STOCK","2020","EUR","6",,96864,
"FIN","CORPORATE_LENDING_FLOW","2007","EUR","6",,42698,
"FIN","CORPORATE_LENDING_FLOW","2008","EUR","6",,54368,
"FIN","CORPORATE_LENDING_FLOW","2009","EUR","6",,50850,
"FIN","CORPORATE_LENDING_FLOW","2010","EUR","6",,54422,
"FIN","CORPORATE_LENDING_FLOW","2011","EUR","6",,37438,
"FIN","CORPORATE_LENDING_FLOW","2012","EUR","6",,34856,
"FIN","CORPORATE_LENDING_FLOW","2013","EUR","6",,39516,
"FIN","CORPORATE_LENDING_FLOW","2014","EUR","6",,35532,
"FIN","CORPORATE_LENDING_FLOW","2015","EUR","6",,34622,
"FIN","CORPORATE_LENDING_FLOW","2016","EUR","6",,35943,
"FIN","CORPORATE_LENDING_FLOW","2017","EUR","6",,36416,
"FIN","CORPORATE_LENDING_FLOW","2018","EUR","6",,35230,
"FIN","CORPORATE_LENDING_FLOW","2019","EUR","6",,35623,
"FIN","CORPORATE_LENDING_FLOW","2020","EUR","6",,40898,
"FIN","SME_LENDING_FLOW","2007","EUR","6",,11576,
"FIN","SME_LENDING_FLOW","2008","EUR","6",,11881,
"FIN","SME_LENDING_FLOW","2009","EUR","6",,9944,
"FIN","SME_LENDING_FLOW","2010","EUR","6",,8300,
"FIN","SME_LENDING_FLOW","2011","EUR","6",,7902,
"FIN","SME_LENDING_FLOW","2012","EUR","6",,7749,
"FIN","SME_LENDING_FLOW","2013","EUR","6",,7330,
"FIN","SME_LENDING_FLOW","2014","EUR","6",,6832,
"FIN","SME_LENDING_FLOW","2015","EUR","6",,8444,
"FIN","SME_LENDING_FLOW","2016","EUR","6",,9083,
"FIN","SME_LENDING_FLOW","2017","EUR","6",,9607,
"FIN","SME_LENDING_FLOW","2018","EUR","6",,10132,
"FIN","SME_LENDING_FLOW","2019","EUR","6",,9702,
"FIN","SME_LENDING_FLOW","2020","EUR","6",,10444,
"FIN","NEW_LENDING_PROPORTION","2007","PC","0",,27.11,
"FIN","NEW_LENDING_PROPORTION","2008","PC","0",,21.85,
"FIN","NEW_LENDING_PROPORTION","2009","PC","0",,19.56,
"FIN","NEW_LENDING_PROPORTION","2010","PC","0",,15.25,
"FIN","NEW_LENDING_PROPORTION","2011","PC","0",,21.11,
"FIN","NEW_LENDING_PROPORTION","2012","PC","0",,22.23,
"FIN","NEW_LENDING_PROPORTION","2013","PC","0",,18.55,
"FIN","NEW_LENDING_PROPORTION","2014","PC","0",,19.23,
"FIN","NEW_LENDING_PROPORTION","2015","PC","0",,24.39,
"FIN","NEW_LENDING_PROPORTION","2016","PC","0",,25.27,
"FIN","NEW_LENDING_PROPORTION","2017","PC","0",,26.38,
"FIN","NEW_LENDING_PROPORTION","2018","PC","0",,28.76,
"FIN","NEW_LENDING_PROPORTION","2019","PC","0",,27.24,
"FIN","NEW_LENDING_PROPORTION","2020","PC","0",,25.54,
"FIN","LOAN_GUARANTEES","2007","EUR","6",,416,
"FIN","LOAN_GUARANTEES","2008","EUR","6",,438,
"FIN","LOAN_GUARANTEES","2009","EUR","6",,474,
"FIN","LOAN_GUARANTEES","2010","EUR","6",,447,
"FIN","LOAN_GUARANTEES","2011","EUR","6",,497,
"FIN","LOAN_GUARANTEES","2012","EUR","6",,408,
"FIN","LOAN_GUARANTEES","2013","EUR","6",,379,
"FIN","LOAN_GUARANTEES","2014","EUR","6",,476,
"FIN","LOAN_GUARANTEES","2015","EUR","6",,522,
"FIN","LOAN_GUARANTEES","2016","EUR","6",,570,
"FIN","LOAN_GUARANTEES","2017","EUR","6",,540,
"FIN","LOAN_GUARANTEES","2018","EUR","6",,563,
"FIN","LOAN_GUARANTEES","2019","EUR","6",,611,
"FIN","LOAN_GUARANTEES","2020","EUR","6",,1100.3,
"FIN","NPL_CORPORATE","2015","PC","0",,1.96,
"FIN","NPL_CORPORATE","2016","PC","0",,1.47,
"FIN","NPL_CORPORATE","2017","PC","0",,1.27,
"FIN","NPL_CORPORATE","2018","PC","0",,3.72,
"FIN","NPL_CORPORATE","2019","PC","0",,3.75,
"FIN","NPL_CORPORATE","2020","PC","0",,3.91,
"FIN","INTEREST_RATE_SMES","2007","PC","0",,5.39,
"FIN","INTEREST_RATE_SMES","2008","PC","0",,5.58,
"FIN","INTEREST_RATE_SMES","2009","PC","0",,3.02,
"FIN","INTEREST_RATE_SMES","2010","PC","0",,2.66,
"FIN","INTEREST_RATE_SMES","2011","PC","0",,3.18,
"FIN","INTEREST_RATE_SMES","2012","PC","0",,2.83,
"FIN","INTEREST_RATE_SMES","2013","PC","0",,2.79,
"FIN","INTEREST_RATE_SMES","2014","PC","0",,2.88,
"FIN","INTEREST_RATE_SMES","2015","PC","0",,2.46,
"FIN","INTEREST_RATE_SMES","2016","PC","0",,2.23,
"FIN","INTEREST_RATE_SMES","2017","PC","0",,2.14,
"FIN","INTEREST_RATE_SMES","2018","PC","0",,2.21,
"FIN","INTEREST_RATE_SMES","2019","PC","0",,2.16,
"FIN","INTEREST_RATE_SMES","2020","PC","0",,2.08,
"FIN","INTEREST_RATE_LARGEFIRMS","2007","PC","0",,4.83,
"FIN","INTEREST_RATE_LARGEFIRMS","2008","PC","0",,5.08,
"FIN","INTEREST_RATE_LARGEFIRMS","2009","PC","0",,2.24,
"FIN","INTEREST_RATE_LARGEFIRMS","2010","PC","0",,1.93,
"FIN","INTEREST_RATE_LARGEFIRMS","2011","PC","0",,2.77,
"FIN","INTEREST_RATE_LARGEFIRMS","2012","PC","0",,2.15,
"FIN","INTEREST_RATE_LARGEFIRMS","2013","PC","0",,2.07,
"FIN","INTEREST_RATE_LARGEFIRMS","2014","PC","0",,1.96,
"FIN","INTEREST_RATE_LARGEFIRMS","2015","PC","0",,1.53,
"FIN","INTEREST_RATE_LARGEFIRMS","2016","PC","0",,1.36,
"FIN","INTEREST_RATE_LARGEFIRMS","2017","PC","0",,1.35,
"FIN","INTEREST_RATE_LARGEFIRMS","2018","PC","0",,1.26,
"FIN","INTEREST_RATE_LARGEFIRMS","2019","PC","0",,1.38,
"FIN","INTEREST_RATE_LARGEFIRMS","2020","PC","0",,1.35,
"FIN","INTEREST_RATE_SPREAD","2007","PC","0",,0.56,
"FIN","INTEREST_RATE_SPREAD","2008","PC","0",,0.5,
"FIN","INTEREST_RATE_SPREAD","2009","PC","0",,0.78,
"FIN","INTEREST_RATE_SPREAD","2010","PC","0",,0.73,
"FIN","INTEREST_RATE_SPREAD","2011","PC","0",,0.41,
"FIN","INTEREST_RATE_SPREAD","2012","PC","0",,0.68,
"FIN","INTEREST_RATE_SPREAD","2013","PC","0",,0.72,
"FIN","INTEREST_RATE_SPREAD","2014","PC","0",,0.92,
"FIN","INTEREST_RATE_SPREAD","2015","PC","0",,0.93,
"FIN","INTEREST_RATE_SPREAD","2016","PC","0",,0.87,
"FIN","INTEREST_RATE_SPREAD","2017","PC","0",,0.79,
"FIN","INTEREST_RATE_SPREAD","2018","PC","0",,0.95,
"FIN","INTEREST_RATE_SPREAD","2019","PC","0",,0.78,
"FIN","INTEREST_RATE_SPREAD","2020","PC","0",,0.73,
"FIN","COLLATERAL","2010","PC","0",,33,
"FIN","COLLATERAL","2011","PC","0",,34,
"FIN","COLLATERAL","2012","PC","0",,36,
"FIN","COLLATERAL","2013","PC","0",,41,
"FIN","COLLATERAL","2014","PC","0",,40,
"FIN","COLLATERAL","2015","PC","0",,37,
"FIN","COLLATERAL","2016","PC","0",,33,
"FIN","COLLATERAL","2017","PC","0",,31,
"FIN","COLLATERAL","2018","PC","0",,28,
"FIN","COLLATERAL","2019","PC","0",,26,
"FIN","COLLATERAL","2020","PC","0",,27,
"FIN","REJECTION","2009","PC","0",,6.98,
"FIN","REJECTION","2010","PC","0",,4.92,
"FIN","REJECTION","2011","PC","0",,3.12,
"FIN","REJECTION","2012","PC","0",,8.08,
"FIN","REJECTION","2013","PC","0",,7.06,
"FIN","REJECTION","2014","PC","0",,6.71,
"FIN","REJECTION","2015","PC","0",,6.24,
"FIN","REJECTION","2016","PC","0",,5.59,
"FIN","REJECTION","2017","PC","0",,6.76,
"FIN","REJECTION","2018","PC","0",,4.15,
"FIN","REJECTION","2019","PC","0",,6.11,
"FIN","REJECTION","2020","PC","0",,8.74,
"FIN","VC","2007","EUR","6",,189,
"FIN","VC","2008","EUR","6",,218,
"FIN","VC","2009","EUR","6",,146,
"FIN","VC","2010","EUR","6",,351,
"FIN","VC","2011","EUR","6",,148,
"FIN","VC","2012","EUR","6",,185,
"FIN","VC","2013","EUR","6",,173,
"FIN","VC","2014","EUR","6",,168,
"FIN","VC","2015","EUR","6",,190,
"FIN","VC","2016","EUR","6",,219,
"FIN","VC","2017","EUR","6",,203,
"FIN","VC","2018","EUR","6",,338,
"FIN","VC","2019","EUR","6",,640,
"FIN","VC","2020","EUR","6",,371,
"FIN","VC_GROWTH","2008","PC","0",,15.34,
"FIN","VC_GROWTH","2009","PC","0",,-33.03,
"FIN","VC_GROWTH","2010","PC","0",,140.41,
"FIN","VC_GROWTH","2011","PC","0",,-57.83,
"FIN","VC_GROWTH","2012","PC","0",,25,
"FIN","VC_GROWTH","2013","PC","0",,-6.49,
"FIN","VC_GROWTH","2014","PC","0",,-2.89,
"FIN","VC_GROWTH","2015","PC","0",,13.1,
"FIN","VC_GROWTH","2016","PC","0",,15.26,
"FIN","VC_GROWTH","2017","PC","0",,-7.31,
"FIN","VC_GROWTH","2018","PC","0",,66.5,
"FIN","VC_GROWTH","2019","PC","0",,89.35,
"FIN","VC_GROWTH","2020","PC","0",,-42.03,
"FIN","LEASING","2009","EUR","6",,1067,
"FIN","LEASING","2010","EUR","6",,1361,
"FIN","LEASING","2011","EUR","6",,1658,
"FIN","LEASING","2012","EUR","6",,1765,
"FIN","LEASING","2013","EUR","6",,1658,
"FIN","LEASING","2014","EUR","6",,1858,
"FIN","PAYMENT_DELAYS","2007","DAY","0",,6,
"FIN","PAYMENT_DELAYS","2008","DAY","0",,5,
"FIN","PAYMENT_DELAYS","2009","DAY","0",,7,
"FIN","PAYMENT_DELAYS","2010","DAY","0",,7,
"FIN","PAYMENT_DELAYS","2011","DAY","0",,7,
"FIN","PAYMENT_DELAYS","2012","DAY","0",,7,
"FIN","PAYMENT_DELAYS","2013","DAY","0",,6,
"FIN","PAYMENT_DELAYS","2014","DAY","0",,6,
"FIN","PAYMENT_DELAYS","2015","DAY","0",,5,
"FIN","PAYMENT_DELAYS","2016","DAY","0",,5,
"FIN","PAYMENT_DELAYS","2017","DAY","0",,5,
"FIN","PAYMENT_DELAYS","2018","DAY","0",,5,
"FIN","PAYMENT_DELAYS","2019","DAY","0",,2,
"FIN","PAYMENT_DELAYS","2020","DAY","0",,17,
"FIN","SME_BANKRUPTCIES_GROWTH","2008","PC","0",,15.88,
"FIN","SME_BANKRUPTCIES_GROWTH","2009","PC","0",,25.38,
"FIN","SME_BANKRUPTCIES_GROWTH","2010","PC","0",,-12.55,
"FIN","SME_BANKRUPTCIES_GROWTH","2011","PC","0",,2.9,
"FIN","SME_BANKRUPTCIES_GROWTH","2012","PC","0",,0.48,
"FIN","SME_BANKRUPTCIES_GROWTH","2013","PC","0",,5.74,
"FIN","SME_BANKRUPTCIES_GROWTH","2014","PC","0",,-4.63,
"FIN","SME_BANKRUPTCIES_GROWTH","2015","PC","0",,-13.8,
"FIN","SME_BANKRUPTCIES_GROWTH","2016","PC","0",,-6.45,
"FIN","SME_BANKRUPTCIES_GROWTH","2017","PC","0",,-9.97,
"FIN","SME_BANKRUPTCIES_GROWTH","2018","PC","0",,17.44,
"FIN","SME_BANKRUPTCIES_GROWTH","2019","PC","0",,3.02,
"FIN","SME_BANKRUPTCIES_GROWTH","2020","PC","0",,-18.6,
"FIN","ST_LENDING_PROPORTION","2011","PC","0",,22.29,
"FIN","ST_LENDING_PROPORTION","2012","PC","0",,22.22,
"FIN","ST_LENDING_PROPORTION","2013","PC","0",,19.14,
"FIN","ST_LENDING_PROPORTION","2014","PC","0",,19.12,
"FIN","ST_LENDING_PROPORTION","2015","PC","0",,20.52,
"FIN","ST_LENDING_PROPORTION","2016","PC","0",,21.83,
"FIN","ST_LENDING_PROPORTION","2017","PC","0",,22.05,
"FIN","ST_LENDING_PROPORTION","2018","PC","0",,24.31,
"FIN","ST_LENDING_PROPORTION","2019","PC","0",,20.1,
"FIN","ST_LENDING_PROPORTION","2020","PC","0",,22.54,
"FRA","SME_LENDING_STOCK","2007","EUR","6",,180451,
"FRA","SME_LENDING_STOCK","2008","EUR","6",,189055,
"FRA","SME_LENDING_STOCK","2009","EUR","6",,189574,
"FRA","SME_LENDING_STOCK","2010","EUR","6",,199590,
"FRA","SME_LENDING_STOCK","2011","EUR","6",,210186,
"FRA","SME_LENDING_STOCK","2012","EUR","6",,213930,
"FRA","SME_LENDING_STOCK","2013","EUR","6",,216473,
"FRA","SME_LENDING_STOCK","2014","EUR","6",,219505,
"FRA","SME_LENDING_STOCK","2015","EUR","6",,224774,
"FRA","SME_LENDING_STOCK","2016","EUR","6",,233279,
"FRA","SME_LENDING_STOCK","2017","EUR","6",,243926,
"FRA","SME_LENDING_STOCK","2018","EUR","6",,254074,
"FRA","SME_LENDING_STOCK","2019","EUR","6",,264399,
"FRA","SME_LENDING_STOCK","2020","EUR","6",,336440,
"FRA","CORPORATE_LENDING_STOCK","2007","EUR","6",,868568,
"FRA","CORPORATE_LENDING_STOCK","2008","EUR","6",,927185,
"FRA","CORPORATE_LENDING_STOCK","2009","EUR","6",,938500,
"FRA","CORPORATE_LENDING_STOCK","2010","EUR","6",,974126,
"FRA","CORPORATE_LENDING_STOCK","2011","EUR","6",,1012381,
"FRA","CORPORATE_LENDING_STOCK","2012","EUR","6",,1009868,
"FRA","CORPORATE_LENDING_STOCK","2013","EUR","6",,1026203,
"FRA","CORPORATE_LENDING_STOCK","2014","EUR","6",,1036865,
"FRA","CORPORATE_LENDING_STOCK","2015","EUR","6",,1079436,
"FRA","CORPORATE_LENDING_STOCK","2016","EUR","6",,1131289,
"FRA","CORPORATE_LENDING_STOCK","2017","EUR","6",,1195722,
"FRA","CORPORATE_LENDING_STOCK","2018","EUR","6",,1262083,
"FRA","CORPORATE_LENDING_STOCK","2019","EUR","6",,1339620,
"FRA","CORPORATE_LENDING_STOCK","2020","EUR","6",,1510342,
"FRA","SME_LENDING_PROPORTION","2007","PC","0",,20.78,
"FRA","SME_LENDING_PROPORTION","2008","PC","0",,20.39,
"FRA","SME_LENDING_PROPORTION","2009","PC","0",,20.2,
"FRA","SME_LENDING_PROPORTION","2010","PC","0",,20.49,
"FRA","SME_LENDING_PROPORTION","2011","PC","0",,20.76,
"FRA","SME_LENDING_PROPORTION","2012","PC","0",,21.18,
"FRA","SME_LENDING_PROPORTION","2013","PC","0",,21.09,
"FRA","SME_LENDING_PROPORTION","2014","PC","0",,21.17,
"FRA","SME_LENDING_PROPORTION","2015","PC","0",,20.82,
"FRA","SME_LENDING_PROPORTION","2016","PC","0",,20.62,
"FRA","SME_LENDING_PROPORTION","2017","PC","0",,20.4,
"FRA","SME_LENDING_PROPORTION","2018","PC","0",,20.13,
"FRA","SME_LENDING_PROPORTION","2019","PC","0",,19.74,
"FRA","SME_LENDING_PROPORTION","2020","PC","0",,22.28,
"FRA","SME_LENDING_ST","2007","EUR","6",,43039,
"FRA","SME_LENDING_ST","2008","EUR","6",,42645,
"FRA","SME_LENDING_ST","2009","EUR","6",,37516,
"FRA","SME_LENDING_ST","2010","EUR","6",,38085,
"FRA","SME_LENDING_ST","2011","EUR","6",,40329,
"FRA","SME_LENDING_ST","2012","EUR","6",,41069,
"FRA","SME_LENDING_ST","2013","EUR","6",,42779,
"FRA","SME_LENDING_ST","2014","EUR","6",,43249,
"FRA","SME_LENDING_ST","2015","EUR","6",,43481,
"FRA","SME_LENDING_ST","2016","EUR","6",,43852,
"FRA","SME_LENDING_ST","2017","EUR","6",,44701,
"FRA","SME_LENDING_ST","2018","EUR","6",,44859,
"FRA","SME_LENDING_ST","2019","EUR","6",,44454,
"FRA","SME_LENDING_ST","2020","EUR","6",,99998,
"FRA","SME_LENDING_LT","2007","EUR","6",,119598,
"FRA","SME_LENDING_LT","2008","EUR","6",,121757,
"FRA","SME_LENDING_LT","2009","EUR","6",,108693,
"FRA","SME_LENDING_LT","2010","EUR","6",,104029,
"FRA","SME_LENDING_LT","2011","EUR","6",,111576,
"FRA","SME_LENDING_LT","2012","EUR","6",,118952,
"FRA","SME_LENDING_LT","2013","EUR","6",,125477,
"FRA","SME_LENDING_LT","2014","EUR","6",,129902,
"FRA","SME_LENDING_LT","2015","EUR","6",,132779,
